chromosome,start_position,end_position,length_bytes,function_sequence,n_vocab_hits,n_distinct_funcs,recurrence,density_score,boundary_drop,entry_point,matched_primitives,named_genes,dominant_function,description
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1054,6,40,5.27,5.12,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1057,6,40,5.285,5.17,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1068,6,40,5.34,5.37,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1072,6,40,5.36,5.44,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1076,6,40,5.38,5.52,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46647,46814,168,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,1082,6,40,5.41,5.64,chrM:0x37DC,"63,16","No features in Ensembl GRCh38,T2T-CHM13v2.0 only region — not in GRCh38 databases",TRULY_UNKNOWN,No features in Ensembl GRCh38 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46683,46814,132,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,652,4,40,3.26,1.65,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46684,46814,131,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,642,4,40,3.21,1.62,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46685,46814,130,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,636,4,40,3.18,1.59,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46713,46814,102,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,528,4,40,2.64,1.37,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46726,46814,89,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,447,4,40,2.235,1.04,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,46727,46814,88,Unclassified|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,441,4,40,2.205,1.01,chrM:0x37DC,"66,16",T2T-CHM13v2.0 only region — not in GRCh38 databases,T2T_NOVEL,T2T-CHM13v2.0 only region — not in GRCh38 databases
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,748,5,34,3.74,3.88,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,751,5,34,3.755,3.92,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,754,5,34,3.77,3.97,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,757,5,34,3.785,4.02,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,759,5,34,3.795,4.05,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,761,5,34,3.805,4.08,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,763,5,34,3.815,4.11,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,765,5,34,3.825,4.15,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,714,5,34,3.57,3.4,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,715,5,34,3.575,3.41,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,716,5,34,3.58,3.43,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,717,5,34,3.585,3.44,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,718,5,34,3.59,3.45,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,720,5,34,3.6,3.48,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,722,5,34,3.61,3.5,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,724,5,34,3.62,3.53,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,726,5,34,3.63,3.56,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,736,5,34,3.68,3.7,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,738,5,34,3.69,3.73,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,740,5,34,3.7,3.76,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,767,5,34,3.835,4.18,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,742,5,34,3.71,3.79,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,744,5,34,3.72,3.82,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr22,19406,19544,139,Unclassified|Cell adhesion|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Chromatin|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,745,5,34,3.725,3.83,chrM:0x37DC,25,Mus musculus chr17,CONSERVED,Mus musculus chr17
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.55,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.62,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.69,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.77,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,3.22,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,3.13,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,3.04,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.95,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.86,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,17055,17169,115,Transcription|Cytoskeleton|Phosphatase|Unclassified,280,4,33,1.4,2.48,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
chr15,20214,20323,110,Transcription|Cytoskeleton|Phosphatase|Unclassified,263,4,33,1.315,3.93,chrM:0x37DC,4,LOC124908428 extensin-like mRNA,NAMED_GENE,LOC124908428 extensin-like mRNA
