entry_point,hop_depth,source_chromosome,source_position,pattern_id,pattern_function,target_chromosome,target_position
chrM:0x37DC,1,chr14,3228,22198646,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3248,22358281,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3248,7269,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3228,925058,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3228,22405474,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3248,22198646,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3228,7269,Phosphatase,chr14,12922
chrM:0x37DC,1,chr14,3228,21874309,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3228,925059,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3248,21874309,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3228,589649,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3248,925059,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3248,589649,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3228,2824,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3248,2824,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3248,764575,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3228,764575,Phosphatase,chr14,12923
chrM:0x37DC,1,chr14,3228,22405338,Phosphatase,chr14,14400
chrM:0x37DC,1,chr14,3248,22405338,Phosphatase,chr14,14400
chrM:0x37DC,1,chr14,3228,22405649,Phosphatase,chr14,14402
chrM:0x37DC,1,chr14,3248,22405649,Phosphatase,chr14,14402
chrM:0x37DC,1,chr14,3248,22405339,Phosphatase,chr14,14408
chrM:0x37DC,1,chr14,3228,22405339,Phosphatase,chr14,14408
chrM:0x37DC,1,chr14,3248,22405650,Phosphatase,chr14,14410
chrM:0x37DC,1,chr14,3228,22405650,Phosphatase,chr14,14410
chrM:0x37DC,1,chr14,3228,22405340,Phosphatase,chr14,14416
chrM:0x37DC,1,chr14,3248,22405340,Phosphatase,chr14,14416
chrM:0x37DC,1,chr14,3228,22405653,Phosphatase,chr14,14418
chrM:0x37DC,1,chr14,3248,22405653,Phosphatase,chr14,14418
chrM:0x37DC,1,chr14,3228,22358072,Phosphatase,chr14,14424
chrM:0x37DC,1,chr14,3248,22358072,Phosphatase,chr14,14424
chrM:0x37DC,1,chr14,3248,22405341,Phosphatase,chr14,14424
chrM:0x37DC,1,chr14,3228,22405341,Phosphatase,chr14,14424
chrM:0x37DC,1,chr14,3248,22358527,Phosphatase,chr14,14426
chrM:0x37DC,1,chr14,3248,22405658,Phosphatase,chr14,14426
chrM:0x37DC,1,chr14,3228,22358527,Phosphatase,chr14,14426
chrM:0x37DC,1,chr14,3228,22405658,Phosphatase,chr14,14426
chrM:0x37DC,1,chr14,3248,22358073,Phosphatase,chr14,14432
chrM:0x37DC,1,chr14,3228,22405342,Phosphatase,chr14,14432
chrM:0x37DC,1,chr14,3228,22358073,Phosphatase,chr14,14432
chrM:0x37DC,1,chr14,3248,22405342,Phosphatase,chr14,14432
chrM:0x37DC,1,chr14,3248,22358529,Phosphatase,chr14,14434
chrM:0x37DC,1,chr14,3228,22405659,Phosphatase,chr14,14434
chrM:0x37DC,1,chr14,3228,22358529,Phosphatase,chr14,14434
chrM:0x37DC,1,chr14,3248,22405659,Phosphatase,chr14,14434
chrM:0x37DC,1,chr14,3248,22358074,Phosphatase,chr14,14440
chrM:0x37DC,1,chr14,3228,22358074,Phosphatase,chr14,14440
chrM:0x37DC,1,chr14,3228,22405343,Phosphatase,chr14,14440
chrM:0x37DC,1,chr14,3248,22405343,Phosphatase,chr14,14440
chrM:0x37DC,1,chr14,3228,22405661,Phosphatase,chr14,14442
chrM:0x37DC,1,chr14,3228,22358530,Phosphatase,chr14,14442
chrM:0x37DC,1,chr14,3248,22358530,Phosphatase,chr14,14442
chrM:0x37DC,1,chr14,3248,22405661,Phosphatase,chr14,14442
chrM:0x37DC,1,chr14,3228,22278655,Phosphatase,chr14,14446
chrM:0x37DC,1,chr14,3248,22278655,Phosphatase,chr14,14446
chrM:0x37DC,1,chr14,3228,22405344,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3228,22358075,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3228,22277715,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3248,22405344,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3248,22277715,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3248,22358075,Phosphatase,chr14,14448
chrM:0x37DC,1,chr14,3228,22358534,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3228,22405662,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3248,22405662,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3248,22278657,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3228,22278657,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3248,22358534,Phosphatase,chr14,14450
chrM:0x37DC,1,chr14,3228,22277716,Phosphatase,chr14,14452
chrM:0x37DC,1,chr14,3248,22277716,Phosphatase,chr14,14452
chrM:0x37DC,1,chr14,3228,22278659,Phosphatase,chr14,14454
chrM:0x37DC,1,chr14,3248,22278659,Phosphatase,chr14,14454
chrM:0x37DC,1,chr14,3228,22358077,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3228,22405345,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3248,22277717,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3248,22405345,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3228,22198630,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3248,22358077,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3228,22277717,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3248,22198630,Phosphatase,chr14,14456
chrM:0x37DC,1,chr14,3248,22358536,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3228,22405664,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3228,22199529,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3248,22199529,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3228,22278663,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3228,22358536,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3248,22405664,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3248,22278663,Phosphatase,chr14,14458
chrM:0x37DC,1,chr14,3228,22198631,Phosphatase,chr14,14460
chrM:0x37DC,1,chr14,3248,22198631,Phosphatase,chr14,14460
chrM:0x37DC,1,chr14,3228,22277718,Phosphatase,chr14,14460
chrM:0x37DC,1,chr14,3248,22277718,Phosphatase,chr14,14460
chrM:0x37DC,1,chr14,3248,22199531,Phosphatase,chr14,14462
chrM:0x37DC,1,chr14,3228,22199531,Phosphatase,chr14,14462
chrM:0x37DC,1,chr14,3248,22278664,Phosphatase,chr14,14462
chrM:0x37DC,1,chr14,3228,22278664,Phosphatase,chr14,14462
chrM:0x37DC,1,chr14,3248,22198633,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3248,22405346,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3248,22277719,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3228,22277719,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3228,22198633,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3228,22405346,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3228,22358079,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3248,22358079,Phosphatase,chr14,14464
chrM:0x37DC,1,chr14,3228,21874236,Phosphatase,chr14,14465
chrM:0x37DC,1,chr14,3248,21874236,Phosphatase,chr14,14465
chrM:0x37DC,1,chr14,3248,22278665,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,22199534,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3248,22358537,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3248,22199534,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,22405665,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,22278665,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3248,21874239,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,22358537,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,21874239,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3248,22405665,Phosphatase,chr14,14466
chrM:0x37DC,1,chr14,3228,21874242,Phosphatase,chr14,14467
chrM:0x37DC,1,chr14,3248,21874242,Phosphatase,chr14,14467
chrM:0x37DC,1,chr14,3248,22277720,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3228,22277720,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3248,21874244,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3228,22198636,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3228,21874244,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3248,22198636,Phosphatase,chr14,14468
chrM:0x37DC,1,chr14,3228,21874247,Phosphatase,chr14,14469
chrM:0x37DC,1,chr14,3248,21874247,Phosphatase,chr14,14469
chrM:0x37DC,1,chr14,3228,22199536,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3248,22278668,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3248,21874252,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3228,22278668,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3248,22199536,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3228,21664543,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3248,21664543,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3228,21874252,Phosphatase,chr14,14470
chrM:0x37DC,1,chr14,3228,21664544,Phosphatase,chr14,14471
chrM:0x37DC,1,chr14,3228,21874257,Phosphatase,chr14,14471
chrM:0x37DC,1,chr14,3248,21664544,Phosphatase,chr14,14471
chrM:0x37DC,1,chr14,3248,21874257,Phosphatase,chr14,14471
chrM:0x37DC,1,chr14,3248,22198637,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,22277721,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,22198637,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,21874259,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,22405347,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,21664545,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,22358081,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,22277721,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,21664545,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3228,21874259,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,22405347,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,22358081,Phosphatase,chr14,14472
chrM:0x37DC,1,chr14,3248,21664546,Phosphatase,chr14,14473
chrM:0x37DC,1,chr14,3228,21664546,Phosphatase,chr14,14473
chrM:0x37DC,1,chr14,3248,21874261,Phosphatase,chr14,14473
chrM:0x37DC,1,chr14,3228,21874261,Phosphatase,chr14,14473
chrM:0x37DC,1,chr14,3248,21664547,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,22405667,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,22199538,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,22278669,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,22199538,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,22278669,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,22405667,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,21664547,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,21874264,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,22358539,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3228,22358539,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,21874264,Phosphatase,chr14,14474
chrM:0x37DC,1,chr14,3248,21874266,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3228,21511163,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3228,21664548,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3228,21874266,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3248,21664548,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3248,21511163,Phosphatase,chr14,14475
chrM:0x37DC,1,chr14,3248,1949795,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,22198639,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,1949795,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,2217001,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,1677799,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,22358277,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,22358277,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,2217001,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,22405472,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,1677799,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,22405472,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3248,22277722,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,22277722,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,22198639,Phosphatase,chr14,14476
chrM:0x37DC,1,chr14,3228,1676487,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3248,2215267,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3248,1676487,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3228,2215267,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3248,1948259,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3228,1948259,Phosphatase,chr14,14477
chrM:0x37DC,1,chr14,3228,22278671,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3228,764560,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3248,1078465,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3248,22199540,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3228,22199540,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3228,1078465,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3248,925044,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3228,925044,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3248,22278671,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3248,764560,Phosphatase,chr14,14478
chrM:0x37DC,1,chr14,3228,764561,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3228,1078466,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3228,925045,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3248,764561,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3248,1078466,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3248,925045,Phosphatase,chr14,14479
chrM:0x37DC,1,chr14,3228,22358083,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,1078467,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,22405348,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,1078467,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,22198640,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,589636,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,22277723,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,764562,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,925046,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,22405348,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,22358083,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,22277723,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,589636,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,22198640,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3228,764562,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,925046,Phosphatase,chr14,14480
chrM:0x37DC,1,chr14,3248,925047,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3248,764563,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3228,1078468,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3248,589637,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3248,1078468,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3228,589637,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3228,925047,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3228,764563,Phosphatase,chr14,14481
chrM:0x37DC,1,chr14,3228,764564,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,22199541,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,22358541,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,925048,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,589638,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,22358541,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,925048,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,1078469,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,22278673,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,764564,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,1078469,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,22405668,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,22278673,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,22199541,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3228,22405668,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,589638,Phosphatase,chr14,14482
chrM:0x37DC,1,chr14,3248,589639,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3228,925049,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3248,1078470,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3248,764565,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3228,1078470,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3228,764565,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3228,589639,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3248,925049,Phosphatase,chr14,14483
chrM:0x37DC,1,chr14,3248,1078471,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,22277724,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,764566,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,22358278,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,925050,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,22405473,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,22405473,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,589640,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,22277724,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,22198642,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,764566,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,22358278,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,589640,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,1078471,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3248,22198642,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,925050,Phosphatase,chr14,14484
chrM:0x37DC,1,chr14,3228,589641,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3228,7262,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3228,1078472,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,925051,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3228,925051,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,1078472,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3228,764567,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,589641,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,7262,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,764567,Phosphatase,chr14,14485
chrM:0x37DC,1,chr14,3248,22199543,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,589642,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,925052,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,1078473,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,764568,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,589642,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,7263,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,764568,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,22199543,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,22278676,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,22278676,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,7263,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3228,925052,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,1078473,Phosphatase,chr14,14486
chrM:0x37DC,1,chr14,3248,925053,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,925053,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,589643,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3248,764569,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,764569,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,1078474,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,7264,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3248,1078474,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3248,7264,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3248,589643,Phosphatase,chr14,14487
chrM:0x37DC,1,chr14,3228,764570,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,22277725,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,7265,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,589644,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,22198645,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,925054,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,589644,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,1078475,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,7265,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,22358086,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,22405349,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,925054,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,22277725,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,22358086,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,22198645,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,22405349,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,1078475,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3248,764570,Phosphatase,chr14,14488
chrM:0x37DC,1,chr14,3228,21874301,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3228,589645,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3228,764571,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3248,21874301,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3248,7266,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3228,7266,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3248,925055,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3228,925055,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3248,764571,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3248,589645,Phosphatase,chr14,14489
chrM:0x37DC,1,chr14,3228,925056,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,7267,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,589646,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,925056,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,21874303,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,589646,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,21874303,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,7267,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,22405670,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,764572,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,22278679,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,22199545,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,22358544,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,22278679,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,22358544,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,22405670,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,764572,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3228,22199545,Phosphatase,chr14,14490
chrM:0x37DC,1,chr14,3248,925057,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3248,21874306,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,925057,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,7268,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3248,7268,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,21874306,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3248,764573,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3248,589647,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,764573,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,589647,Phosphatase,chr14,14491
chrM:0x37DC,1,chr14,3228,22405474,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,22277726,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,589648,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,22198646,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,589648,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,7269,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,925058,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,22198646,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,22358281,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,22358281,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,764574,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,21874308,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,764574,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,7269,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,21874308,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,925058,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,22277726,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3248,22405474,Phosphatase,chr14,14492
chrM:0x37DC,1,chr14,3228,589649,Phosphatase,chr14,14493
